cell_id,node_0,node_1,node_2,node_3,region_id,region_name
736,7401,7382,7402,7403,0,silica
737,7404,6798,7405,7406,0,silica
738,7096,7235,7407,7408,0,silica
739,6863,1632,4456,1540,0,silica
740,7409,7410,7411,7412,0,silica
741,7094,7247,7232,7298,0,silica
742,7108,5288,4994,5210,0,silica
743,7413,7414,7415,7396,0,silica
744,6598,359,6595,360,0,silica
745,6638,6769,7027,3668,0,silica
746,7416,1441,7417,1442,0,silica
747,7418,7419,7420,7421,0,silica
748,7422,7423,7424,7185,0,silica
749,7184,570,7425,2534,0,silica
750,7426,7123,7134,7427,0,silica
751,7428,7429,7430,7431,0,silica
752,7432,7433,7434,7435,0,silica
753,7436,5295,7437,5336,0,silica
754,7438,7439,7440,7441,0,silica
755,7226,7296,7102,7442,0,silica
756,7368,2137,2151,2315,0,silica
757,7443,7395,7251,7254,0,silica
758,7444,7445,7446,7447,0,silica
759,7448,1084,6731,6610,0,silica
760,6654,7449,7450,7451,0,silica
761,7452,7453,7454,7455,0,silica
762,7456,745,7457,744,0,silica
763,7354,7458,7459,7460,0,silica
764,6638,7027,6639,3665,0,silica
765,7155,2105,2291,66,0,silica
766,7461,7462,7463,7464,0,silica
767,7226,6519,7465,6742,0,silica
768,7106,7091,6863,7104,0,silica
769,7466,7467,7468,7469,0,silica
770,4935,4904,5688,4934,0,silica
771,6121,4935,5819,5687,0,silica
772,7470,4199,3981,3592,0,silica
773,5685,4904,5684,6221,0,silica
774,5573,1338,5071,5198,0,silica
775,6121,4935,6342,5819,0,silica
776,6176,6284,6121,4935,0,silica
777,6324,5228,4904,5071,0,silica
778,5696,4935,5691,5693,0,silica
779,7444,7445,7471,7446,0,silica
780,7111,3680,4120,3904,0,silica
781,6318,1345,6199,5001,0,silica
782,7472,570,2750,2772,0,silica
783,7444,7445,7473,7471,0,silica
784,7474,7458,6428,6430,0,silica
785,6115,5001,5571,6114,0,silica
786,7475,63,4591,4556,0,silica
787,7476,7254,7477,7478,0,silica
788,7479,7254,7480,4060,0,silica
789,6317,5680,5677,4878,0,silica
790,7481,7482,7431,7483,0,silica
791,6412,4301,3586,3956,0,silica
792,5680,6057,6288,4903,0,silica
793,6288,4903,6057,5986,0,silica
794,7444,7446,7484,7447,0,silica
795,5680,4878,4903,4904,0,silica
796,6247,6240,5682,5228,0,silica
797,7485,3700,3698,3701,0,silica
798,7486,7451,7356,7357,0,silica
799,7098,7487,7488,7408,0,silica
800,7244,7206,6757,7489,0,silica
801,6659,7014,1627,5364,0,silica
802,7108,5288,6679,6863,0,silica
803,7444,7484,7490,7447,0,silica
804,5986,5984,4934,4903,0,silica
805,5986,4934,6352,4903,0,silica
806,6288,4904,5684,5681,0,silica
807,7413,7483,7236,7259,0,silica
808,7038,7491,7069,7037,0,silica
809,4904,5688,5687,4935,0,silica
810,5684,4904,6352,6221,0,silica
811,5684,4904,5683,5681,0,silica
812,5986,5985,6352,4934,0,silica
813,6352,4934,5985,6221,0,silica
814,5985,4934,5984,5610,0,silica
815,7492,244,2484,245,0,silica
816,7493,4186,3670,3721,0,silica
817,6352,4903,4934,4904,0,silica
818,6288,4903,6352,4904,0,silica
819,4904,5680,6288,4903,0,silica
820,7296,7097,6845,7494,0,silica
821,6656,6655,6657,7390,0,silica
822,7495,459,7113,7335,0,silica
823,7038,7062,7050,7496,0,silica
824,7497,2660,7498,7499,0,silica
825,6994,7294,7222,7500,0,silica
826,6659,7014,1535,1627,0,silica
827,5610,5987,6300,4934,0,silica
828,5610,1630,5987,4934,0,silica
829,7484,320,2407,319,0,silica
830,6659,6996,7104,6662,0,silica
831,7501,7502,7503,6431,0,silica
832,6614,7504,7172,6758,0,silica
833,7484,319,2407,213,0,silica
834,7484,7490,7505,319,0,silica
835,6996,7013,6995,6741,0,silica
836,1631,5610,5984,4934,0,silica
837,1631,5984,1632,5225,0,silica
838,7506,7507,7508,7293,0,silica
839,6807,6554,6573,6818,0,silica
840,5985,4934,5912,6221,0,silica
841,7108,1633,1632,4437,0,silica
842,6300,6365,5912,4934,0,silica
843,6365,4934,5690,5912,0,silica
844,7362,7509,7428,7469,0,silica
845,4936,5692,4935,5693,0,silica
846,7484,7505,7490,7063,0,silica
847,6300,5988,6365,4934,0,silica
848,7510,7511,7512,7513,0,silica
849,5690,5689,5688,4935,0,silica
850,2570,7514,7515,7516,0,silica
851,704,7517,633,7153,0,silica
852,5912,4934,5688,6221,0,silica
853,7518,853,7519,2908,0,silica
854,5690,5691,5689,4935,0,silica
855,7520,4633,4605,4634,0,silica
856,5692,4934,4936,4935,0,silica
857,7215,4020,1535,3589,0,silica
858,5985,4934,5610,6300,0,silica
859,7521,1084,3279,3300,0,silica
860,5687,5819,4904,4935,0,silica
861,5691,5690,5692,4935,0,silica
862,7514,7515,7516,7522,0,silica
863,7131,2628,7396,2650,0,silica
864,5688,5687,5685,4904,0,silica
865,7523,7524,7508,7525,0,silica
866,7296,7097,7102,6845,0,silica
867,6667,2477,6791,250,0,silica
868,7514,7526,7515,7522,0,silica
869,7527,348,7392,7528,0,silica
870,6739,7529,7442,7530,0,silica
871,7169,2621,2643,236,0,silica
872,6200,6285,6116,5228,0,silica
873,7514,7526,7531,7532,0,silica
874,7533,7534,7535,7536,0,silica
875,6728,4346,3975,3976,0,silica
876,5819,5686,5687,4904,0,silica
877,7393,7467,4106,3674,0,silica
878,7537,4562,4618,4627,0,silica
879,7385,7538,7539,7540,0,silica
880,7541,7542,7543,4360,0,silica
881,7283,852,853,3065,0,silica
882,7131,7396,7413,7147,0,silica
883,7278,4952,7544,7545,0,silica
884,5685,4904,5686,5683,0,silica
885,6436,6437,6416,6978,0,silica
886,5688,5689,5687,4935,0,silica
887,5573,4935,6218,5198,0,silica
888,7542,7546,7541,7547,0,silica
889,5988,5692,6365,4934,0,silica
890,5693,5692,5694,4936,0,silica
891,6702,6703,2140,2141,0,silica
892,7280,1430,3508,1331,0,silica
893,7548,7549,7550,7551,0,silica
894,6352,4934,6221,4904,0,silica
895,5694,5692,6267,4936,0,silica
896,7552,7239,7236,7133,0,silica
897,6121,6284,6342,4935,0,silica
898,7553,784,2956,855,0,silica
899,7484,7048,7446,214,0,silica
900,6267,6397,5921,4936,0,silica
901,6267,5988,4936,5692,0,silica
902,6267,4936,5988,6397,0,silica
903,5693,4936,5695,4937,0,silica
904,5921,5697,4936,6192,0,silica
905,5921,4936,6397,6173,0,silica
906,7237,7135,7133,7239,0,silica
907,7282,4537,4543,4544,0,silica
908,7224,7225,7527,6762,0,silica
909,4938,5695,5697,4936,0,silica
910,4938,5695,5698,5697,0,silica
911,6079,6077,6078,4937,0,silica
912,7554,7288,7286,7555,0,silica
913,1631,5984,5225,4934,0,silica
914,6863,1630,1631,5225,0,silica
915,7556,7557,7558,7559,0,silica
916,1630,5108,4934,5225,0,silica
917,1629,5108,5611,5987,0,silica
918,1630,4934,5108,5987,0,silica
919,7560,632,3014,2975,0,silica
920,6863,1630,4446,1538,0,silica
921,6661,1628,4442,1536,0,silica
922,6300,5987,5988,4934,0,silica
923,7514,7531,7561,7532,0,silica
924,6679,7103,6863,7104,0,silica
925,5611,5108,1628,4936,0,silica
926,5611,1628,6173,4936,0,silica
927,5611,6173,6397,4936,0,silica
928,5611,6397,5988,4936,0,silica
929,7562,7563,7564,7565,0,silica
930,1339,7566,1338,3466,0,silica
931,1629,1628,5611,5108,0,silica
932,6288,6352,5684,4904,0,silica
933,7563,7282,4543,4544,0,silica
934,1433,7178,7567,7137,0,silica
935,7184,7434,7568,7185,0,silica
936,5694,5697,5695,4936,0,silica
937,7401,334,333,2712,0,silica
938,5611,5108,4934,5987,0,silica
939,7514,444,7561,445,0,silica
940,6173,4936,1628,1627,0,silica
941,6173,4936,1627,5612,0,silica
942,7569,7570,7571,7112,0,silica
943,7569,7572,7573,7574,0,silica
944,5694,6267,5921,4936,0,silica
945,5921,6173,5612,4936,0,silica
946,7499,7575,7576,437,0,silica
947,6760,6761,7577,6703,0,silica
948,7578,4266,3694,3697,0,silica
949,7520,2333,4597,2116,0,silica
950,1628,1629,6659,5108,0,silica
951,7240,1625,4469,1626,0,silica
952,6659,1537,6661,6863,0,silica
953,1628,5364,4936,5108,0,silica
954,1628,5364,1627,4936,0,silica
955,5611,5108,4936,4934,0,silica
956,6863,1539,4464,1538,0,silica
957,1627,6659,1628,4442,0,silica
958,1627,5364,5612,4936,0,silica
959,7273,5088,5091,5089,0,silica
960,7240,7014,5364,1626,0,silica
961,7563,4543,4545,4544,0,silica
962,7569,7572,7579,7573,0,silica
963,7580,3083,714,713,0,silica
964,6659,4442,6661,1628,0,silica
965,7096,6660,7203,6662,0,silica
966,5611,4936,5988,4934,0,silica
967,7240,1531,7221,1532,0,silica
968,7569,7573,7581,7574,0,silica
969,7569,7581,7570,7574,0,silica
970,7582,7221,7105,7240,0,silica
971,7569,7581,7571,7570,0,silica
972,7569,7571,7579,7112,0,silica
973,1534,1533,4469,7240,0,silica
974,7278,7544,5144,7513,0,silica
975,5039,4938,5704,6071,0,silica
976,6863,5108,5225,4957,0,silica
977,7583,7584,7585,7586,0,silica
978,7587,6957,6522,6489,0,silica
979,5039,5612,6183,1626,0,silica
980,2490,7588,615,616,0,silica
981,7589,7590,7591,7332,0,silica
982,7583,7592,7593,7594,0,silica
983,7595,7596,7597,7598,0,silica
984,6407,498,499,2490,0,silica
985,6825,4354,7149,6826,0,silica
986,4938,5697,6192,4936,0,silica
987,4938,5697,5699,6192,0,silica
988,6593,4982,5240,4999,0,silica
989,7303,3099,3050,849,0,silica
990,7373,7599,7259,7413,0,silica
991,5694,5921,5697,4936,0,silica
992,6192,5931,5699,4938,0,silica
993,7583,7600,7593,7592,0,silica
994,5704,6071,4938,5702,0,silica
995,6192,5931,4938,4936,0,silica
996,7601,3699,7602,7603,0,silica
997,5702,5699,4938,5700,0,silica
998,1626,7240,5039,5364,0,silica
999,7216,7249,7604,6826,0,silica
1000,7221,7294,7246,7222,0,silica
1001,7583,7585,7605,7586,0,silica
1002,7014,5316,5364,4821,0,silica
1003,6996,6845,7102,7097,0,silica
1004,1543,7108,4457,1635,0,silica
1005,6093,4937,4939,6274,0,silica
1006,1329,4939,4942,4941,0,silica
1007,5703,5704,5705,4938,0,silica
1008,7220,3590,7246,1533,0,silica
1009,7583,7592,7605,7585,0,silica
1010,6088,6230,6164,4939,0,silica
1011,4934,5988,5692,4936,0,silica
1012,5040,5934,5704,5706,0,silica
1013,5039,5364,5612,1626,0,silica
1014,4904,5680,5681,6288,0,silica
1015,7542,4102,4255,4313,0,silica
1016,5985,4934,6300,5912,0,silica
1017,5679,6240,5678,4878,0,silica
1018,6247,4904,5682,6120,0,silica
1019,7108,4994,1633,1634,0,silica
1020,4994,5979,4877,5608,0,silica
1021,4994,5209,4877,5979,0,silica
1022,6659,1537,6863,1629,0,silica
1023,1633,4903,5609,5982,0,silica
1024,7606,6518,6517,6727,0,silica
1025,7583,7607,7585,7584,0,silica
1026,7608,7609,7371,581,0,silica
1027,6365,5692,5690,4934,0,silica
1028,7610,7611,7612,7613,0,silica
1029,6679,5237,4802,4957,0,silica
1030,5921,5612,6192,4936,0,silica
1031,5714,5130,5909,6048,0,silica
1032,5611,4934,5988,5987,0,silica
1033,4803,5342,1618,1619,0,silica
1034,6480,6888,7031,5331,0,silica
1035,7286,7288,7287,845,0,silica
1036,7614,7615,7616,7617,0,silica
1037,7405,7618,6796,7404,0,silica
1038,7398,7058,7056,7399,0,silica
1039,7619,7620,7621,7622,0,silica
1040,7623,2611,7624,7625,0,silica
1041,7626,228,2414,229,0,silica
1042,7627,6886,7628,7396,0,silica
1043,7286,846,3049,3086,0,silica
1044,7091,7203,7629,7135,0,silica
1045,7524,7525,7406,7405,0,silica
1046,7369,2810,7370,2788,0,silica
1047,7630,7631,7632,4202,0,silica
1048,7481,7431,7482,7148,0,silica
1049,7633,192,2403,298,0,silica
1050,7634,7070,7635,7188,0,silica
1051,1549,1548,7065,7073,0,silica
1052,7636,7637,7638,3963,0,silica
1053,6597,253,6541,252,0,silica
1054,7426,7134,7124,6745,0,silica
1055,6568,6728,4346,3975,0,silica
1056,7048,7639,7640,7641,0,silica
1057,7111,3678,4120,3680,0,silica
1058,7257,4060,7480,7254,0,silica
1059,7125,7627,7239,7415,0,silica
1060,7610,7642,7643,7612,0,silica
1061,7644,7645,7646,7647,0,silica
1062,7648,7649,7650,7651,0,silica
1063,6739,7465,7102,7442,0,silica
1064,6739,6996,7102,7104,0,silica
1065,7610,7642,7652,7643,0,silica
1066,6480,7030,6888,6889,0,silica
1067,7653,7654,7115,7117,0,silica
1068,7655,7248,7656,7140,0,silica
1069,7542,4255,7657,4313,0,silica
1070,7658,7659,7660,7661,0,silica
1071,7662,7663,255,254,0,silica
1072,7664,7665,7666,1471,0,silica
1073,7667,6913,6433,7242,0,silica
1074,7668,7135,7134,7123,0,silica
1075,7669,6599,6461,6600,0,silica
1076,7670,7671,6948,6536,0,silica
1077,6576,6462,6600,6461,0,silica
1078,6644,6538,7242,7672,0,silica
1079,7673,5278,7016,4925,0,silica
1080,7674,7675,7676,7677,0,silica
1081,7678,7679,7680,7681,0,silica
1082,6479,6992,4889,5232,0,silica
1083,7682,4238,3545,4122,0,silica
1084,6888,4989,5158,4998,0,silica
1085,7091,7111,7135,3587,0,silica
1086,7683,7684,7685,7686,0,silica
1087,7108,1542,4457,1634,0,silica
1088,7687,7054,7688,6977,0,silica
1089,7689,7504,7296,7690,0,silica
1090,6859,3280,946,3298,0,silica
1091,6430,6431,6737,6738,0,silica
1092,7691,4778,7692,4780,0,silica
1093,7032,1548,1640,4463,0,silica
1094,7693,4794,4797,4793,0,silica
1095,7072,3583,6698,3972,0,silica
1096,6736,4097,4098,4325,0,silica
1097,7061,6888,5210,5331,0,silica
1098,6414,6589,6770,6978,0,silica
1099,7694,7113,6886,2672,0,silica
1100,6317,4903,5680,4878,0,silica
1101,7470,3592,1529,1528,0,silica
1102,7610,7695,7643,7613,0,silica
1103,7696,4122,3649,4116,0,silica
1104,6997,6534,7697,6550,0,silica
1105,7368,7190,6678,7371,0,silica
1106,6579,7635,6509,7082,0,silica
1107,7698,7699,7700,6470,0,silica
1108,1642,4815,4814,1641,0,silica
1109,5248,6047,5640,5964,0,silica
1110,250,6549,2381,6791,0,silica
1111,4814,4815,4816,1641,0,silica
1112,6866,6992,7701,7702,0,silica
1113,7664,1470,7703,7704,0,silica
1114,7705,7706,7707,7708,0,silica
1115,7190,2135,7301,2136,0,silica
1116,7709,5027,4928,4929,0,silica
1117,5117,5355,1564,1565,0,silica
1118,6837,5066,4837,4829,0,silica
1119,1645,6918,6534,6565,0,silica
1120,6530,6531,7710,34,0,silica
1121,6817,6468,6857,6488,0,silica
1122,6956,6856,6790,7005,0,silica
1123,6551,7065,7073,1549,0,silica
1124,7711,472,2700,2697,0,silica
1125,7020,6849,7712,7663,0,silica
1126,6534,1643,4810,4813,0,silica
1127,5964,6045,1644,5248,0,silica
1128,6550,1642,4812,4814,0,silica
1129,6608,6556,6870,6856,0,silica
1130,7035,1548,1640,7032,0,silica
1131,6550,1642,1643,4812,0,silica
1132,1645,4808,4807,4809,0,silica
1133,7360,3668,7468,3669,0,silica
1134,6479,4837,6866,4863,0,silica
1135,6341,5365,5269,5293,0,silica
1136,6062,6047,5962,5188,0,silica
1137,6947,5066,5334,5067,0,silica
1138,6947,5250,4924,5067,0,silica
1139,7610,7612,7695,7613,0,silica
1140,7705,7713,6868,6869,0,silica
1141,7714,899,2898,900,0,silica
1142,7715,7716,7717,7718,0,silica
1143,6587,3645,3644,3640,0,silica
1144,6534,4809,6565,4811,0,silica
1145,6524,5334,5220,4872,0,silica
1146,7719,7720,7721,7722,0,silica
1147,6540,6979,6948,7723,0,silica
1148,5340,6894,4913,6949,0,silica
1149,6918,6467,7697,7724,0,silica
1150,6919,6894,5154,5156,0,silica
1151,6949,6894,6919,7725,0,silica
1152,4927,7726,4928,7665,0,silica
1153,5153,4504,1675,4500,0,silica
1154,6918,6837,4829,5220,0,silica
1155,7006,6878,6877,4950,0,silica
1156,7727,297,7633,296,0,silica
1157,7728,4749,37,4978,0,silica
1158,7006,4749,7728,6878,0,silica
1159,6471,4028,4180,4251,0,silica
1160,6383,4486,43,47,0,silica
1161,6045,1644,5248,4808,0,silica
1162,4486,1664,4807,4487,0,silica
1163,6523,7012,6398,39,0,silica
1164,4807,1664,46,4487,0,silica
1165,7714,7729,899,900,0,silica
1166,5324,4913,1663,4483,0,silica
1167,6523,4950,5035,5141,0,silica
1168,6523,6398,7012,1560,0,silica
1169,5035,5239,1664,5324,0,silica
1170,1551,4407,7697,6534,0,silica
1171,7016,4978,4948,5044,0,silica
1172,6740,7103,7730,7043,0,silica
1173,7731,338,7380,7399,0,silica
1174,4872,5239,4807,39,0,silica
1175,6565,4807,1645,39,0,silica
1176,6523,5035,5324,5141,0,silica
1177,6045,5248,5011,4808,0,silica
1178,5269,6060,6341,5293,0,silica
1179,5601,4475,6214,5365,0,silica
1180,6809,7662,7663,7732,0,silica
1181,6460,6767,6587,3634,0,silica
1182,5195,6014,5299,5048,0,silica
1183,5601,5365,6341,5293,0,silica
1184,6645,6628,6630,6631,0,silica
1185,6214,5011,5365,1652,0,silica
1186,42,1651,5365,4475,0,silica
1187,4471,5365,4726,1651,0,silica
1188,7714,7733,7729,900,0,silica
1189,6343,5293,5601,6341,0,silica
1190,5601,6214,4475,4477,0,silica
1191,6343,5185,5293,5048,0,silica
1192,4471,5185,1650,4726,0,silica
1193,1650,1651,4471,4726,0,silica
1194,7714,2898,899,828,0,silica
1195,5185,4473,1650,1649,0,silica
1196,6489,6773,6618,6557,0,silica
1197,7714,7734,7735,7736,0,silica
1198,5195,6014,5048,6377,0,silica
1199,7737,7738,7739,7740,0,silica
1200,7737,7741,7742,7743,0,silica
1201,1645,1652,6383,4807,0,silica
1202,6918,7702,7697,4828,0,silica
1203,6919,4481,6907,4752,0,silica
1204,4471,5365,1651,4475,0,silica
1205,4473,5195,4474,1649,0,silica
1206,6812,5303,6894,5156,0,silica
1207,1656,4471,6172,4473,0,silica
1208,6918,7724,7697,7702,0,silica
1209,4807,4487,42,1652,0,silica
1210,6997,6466,6576,7065,0,silica
1211,5601,5365,5293,4726,0,silica
1212,1459,1460,6456,7744,0,silica
1213,46,4483,5324,1663,0,silica
1214,1645,43,6383,1652,0,silica
1215,4471,5185,4473,1650,0,silica
1216,6343,4726,5293,5185,0,silica
1217,4807,46,1664,5239,0,silica
1218,6625,7745,4257,4132,0,silica
1219,1664,5239,46,5324,0,silica
1220,42,4475,5365,1652,0,silica
1221,1663,4478,4483,4913,0,silica
1222,6523,6877,7012,6878,0,silica
1223,4478,5154,4913,1662,0,silica
1224,4478,4480,5154,1662,0,silica
1225,4480,6949,4478,5154,0,silica
1226,4480,1661,5154,1662,0,silica
1227,4480,5154,1661,4481,0,silica
1228,7737,7739,7746,7740,0,silica
1229,6812,4501,4503,5170,0,silica
1230,1661,5154,4752,4481,0,silica
1231,4473,5195,1649,5185,0,silica
1232,6949,5324,4913,5141,0,silica
1233,1661,1660,4481,4752,0,silica
1234,6540,6948,6539,6837,0,silica
1235,6953,4501,6907,6876,0,silica
1236,4482,5307,4944,6876,0,silica
1237,7747,6950,6894,4500,0,silica
1238,6516,5290,5054,4955,0,silica
1239,42,5365,5011,1652,0,silica
1240,6214,6045,5011,1652,0,silica
1241,6812,5303,6907,5151,0,silica
1242,7748,7749,7750,7751,0,silica
1243,7752,368,7753,369,0,silica
1244,4885,5655,5189,4817,0,silica
1245,7418,7754,7755,7756,0,silica
1246,7757,6677,7758,7195,0,silica
1247,6488,6979,6774,6857,0,silica
1248,4807,5239,1664,39,0,silica
1249,7759,7760,1226,7761,0,silica
1250,6492,7762,7763,7764,0,silica
1251,7765,7766,7767,7768,0,silica
1252,6551,1549,6576,7065,0,silica
1253,5050,6062,5948,5289,0,silica
1254,6239,5045,5299,6135,0,silica
1255,7769,7770,7771,7772,0,silica
1256,6521,6489,6522,6491,0,silica
1257,6062,5188,4885,5289,0,silica
1258,6854,4028,4217,3540,0,silica
1259,6062,4885,5962,5657,0,silica
1260,6926,7773,7774,7775,0,silica
1261,6589,6551,6770,6978,0,silica
1262,5189,5674,5282,4823,0,silica
1263,5910,5189,5675,5674,0,silica
1264,6608,6790,6831,7776,0,silica
1265,5568,4839,5282,4823,0,silica
1266,6139,4823,6066,5674,0,silica
1267,7448,7777,7778,6612,0,silica
1268,6139,5659,4823,5674,0,silica
1269,7764,6476,7779,7085,0,silica
1270,7780,7781,6464,7744,0,silica
1271,4822,4820,5663,5664,0,silica
1272,5980,5979,5981,4877,0,silica
1273,6440,7782,6441,6439,0,silica
1274,7783,6642,6641,7784,0,silica
1275,7785,3479,1448,1349,0,silica
1276,4827,1349,4869,5217,0,silica
1277,7116,3536,1349,1448,0,silica
1278,7786,7787,7788,192,0,silica
1279,7789,7790,7791,7145,0,silica
1280,7786,7792,7788,7787,0,silica
1281,4903,4994,4877,5608,0,silica
1282,6832,3443,1456,1455,0,silica
1283,6216,6324,4904,5071,0,silica
1284,5670,4877,5980,6332,0,silica
1285,1636,7061,4450,1544,0,silica
1286,6994,6662,6661,7500,0,silica
1287,7793,7794,7795,7796,0,silica
1288,7014,1535,1627,4436,0,silica
1289,6520,7688,7364,7797,0,silica
1290,6251,5606,5978,4818,0,silica
1291,5665,4820,4822,5664,0,silica
1292,5209,5978,4818,4820,0,silica
1293,6597,360,2463,359,0,silica
1294,4904,6324,6120,6247,0,silica
1295,7091,3587,7107,4203,0,silica
1296,1340,7533,5362,7566,0,silica
1297,7443,7395,7254,4060,0,silica
1298,7786,7787,7088,7792,0,silica
1299,6317,6057,5680,4903,0,silica
1300,6360,6040,4818,4819,0,silica
1301,7798,5281,7799,1346,0,silica
1302,6863,1631,1539,4456,0,silica
1303,6576,1549,6551,4038,0,silica
1304,7627,6886,7800,7628,0,silica
1305,1327,1328,4942,7279,0,silica
1306,4830,5992,4805,4835,0,silica
1307,5039,5613,5934,5989,0,silica
1308,1627,5612,5364,1626,0,silica
1309,5040,5614,5989,6054,0,silica
1310,7786,7088,7801,7792,0,silica
1311,5698,5699,5700,4938,0,silica
1312,7007,6980,7009,6981,0,silica
1313,5130,5714,6189,6048,0,silica
1314,6093,4937,6078,6094,0,silica
1315,7786,191,192,2664,0,silica
1316,7786,192,7788,2664,0,silica
1317,4941,7279,4942,1329,0,silica
1318,7329,7280,1433,7137,0,silica
1319,7802,7803,4327,4196,0,silica
1320,7088,191,192,7786,0,silica
1321,1332,4939,5575,1331,0,silica
1322,1540,6863,7106,7091,0,silica
1323,6251,4820,4818,5978,0,silica
1324,1333,7280,1332,3501,0,silica
1325,4620,5099,1701,5360,0,silica
1326,7804,7805,7806,7807,0,silica
1327,4604,4732,5137,1703,0,silica
1328,4630,7808,7809,4626,0,silica
1329,7300,7568,7810,572,0,silica
1330,7811,4604,4732,5137,0,silica
1331,7266,2331,7143,7267,0,silica
1332,7812,7813,7814,7590,0,silica
1333,7815,7816,7817,7818,0,silica
1334,7566,5362,1338,5198,0,silica
1335,6203,4937,6218,6081,0,silica
1336,7819,7162,7144,7820,0,silica
1337,7434,2210,7821,2338,0,silica
1338,7280,1432,3501,1333,0,silica
1339,7811,7162,4531,5137,0,silica
1340,7822,4646,4621,4585,0,silica
1341,7268,7823,7824,7825,0,silica
1342,7826,7827,7828,7829,0,silica
1343,7830,7142,5115,4729,0,silica
1344,7831,1431,1432,4204,0,silica
1345,7811,7832,7833,4655,0,silica
1346,7834,3248,7835,1140,0,silica
1347,4620,5099,5276,1701,0,silica
1348,7836,7837,7838,7839,0,silica
1349,7840,2225,2224,2227,0,silica
1350,7835,7841,1142,3203,0,silica
1351,7842,2130,2112,2292,0,silica
1352,7843,3342,7844,1133,0,silica
1353,7338,7845,7846,7847,0,silica
1354,7839,1135,3197,1064,0,silica
1355,7833,4655,7832,4587,0,silica
1356,7848,7849,4932,4945,0,silica
1357,7850,7475,4624,4556,0,silica
1358,7851,989,918,4542,0,silica
1359,2105,2317,7852,7853,0,silica
1360,7854,7855,7856,7857,0,silica
1361,7837,7844,7858,7859,0,silica
1362,7860,7861,7833,7818,0,silica
